호출,그룹,키워드,기간,상대검색량
1_내부_그룹합산,리브랜딩,"이니스프리 리뉴얼, 이니스프리 로고",2023-07,0.07924
1_내부_그룹합산,리브랜딩,"이니스프리 리뉴얼, 이니스프리 로고",2023-08,0.11251
1_내부_그룹합산,리브랜딩,"이니스프리 리뉴얼, 이니스프리 로고",2023-09,0.08451
1_내부_그룹합산,리브랜딩,"이니스프리 리뉴얼, 이니스프리 로고",2023-10,0.05877
1_내부_그룹합산,리브랜딩,"이니스프리 리뉴얼, 이니스프리 로고",2023-11,0.05362
1_내부_그룹합산,리브랜딩,"이니스프리 리뉴얼, 이니스프리 로고",2023-12,0.02674
1_내부_그룹합산,리브랜딩,"이니스프리 리뉴얼, 이니스프리 로고",2024-01,0.03001
1_내부_그룹합산,리브랜딩,"이니스프리 리뉴얼, 이니스프리 로고",2024-02,0.01619
1_내부_그룹합산,리브랜딩,"이니스프리 리뉴얼, 이니스프리 로고",2024-03,0.03139
1_내부_그룹합산,리브랜딩,"이니스프리 리뉴얼, 이니스프리 로고",2024-04,0.04671
1_내부_그룹합산,리브랜딩,"이니스프리 리뉴얼, 이니스프리 로고",2024-05,0.05299
1_내부_그룹합산,리브랜딩,"이니스프리 리뉴얼, 이니스프리 로고",2024-06,0.01833
1_내부_그룹합산,리브랜딩,"이니스프리 리뉴얼, 이니스프리 로고",2024-07,0.00929
1_내부_그룹합산,리브랜딩,"이니스프리 리뉴얼, 이니스프리 로고",2024-08,0.00376
1_내부_그룹합산,리브랜딩,"이니스프리 리뉴얼, 이니스프리 로고",2024-09,0.01984
1_내부_그룹합산,리브랜딩,"이니스프리 리뉴얼, 이니스프리 로고",2024-10,0.01594
1_내부_그룹합산,리브랜딩,"이니스프리 리뉴얼, 이니스프리 로고",2024-11,0.01858
1_내부_그룹합산,리브랜딩,"이니스프리 리뉴얼, 이니스프리 로고",2024-12,0.00992
1_내부_그룹합산,리브랜딩,"이니스프리 리뉴얼, 이니스프리 로고",2025-01,0.00891
1_내부_그룹합산,리브랜딩,"이니스프리 리뉴얼, 이니스프리 로고",2025-02,0.01004
1_내부_그룹합산,리브랜딩,"이니스프리 리뉴얼, 이니스프리 로고",2025-03,0.03516
1_내부_그룹합산,리브랜딩,"이니스프리 리뉴얼, 이니스프리 로고",2025-04,0.03578
1_내부_그룹합산,리브랜딩,"이니스프리 리뉴얼, 이니스프리 로고",2025-05,0.02825
1_내부_그룹합산,리브랜딩,"이니스프리 리뉴얼, 이니스프리 로고",2025-06,0.01268
1_내부_그룹합산,리브랜딩,"이니스프리 리뉴얼, 이니스프리 로고",2025-07,0.00916
1_내부_그룹합산,리브랜딩,"이니스프리 리뉴얼, 이니스프리 로고",2025-08,0.00276
1_내부_그룹합산,리브랜딩,"이니스프리 리뉴얼, 이니스프리 로고",2025-09,0.01406
1_내부_그룹합산,리브랜딩,"이니스프리 리뉴얼, 이니스프리 로고",2025-10,0.00778
1_내부_그룹합산,리브랜딩,"이니스프리 리뉴얼, 이니스프리 로고",2025-11,0.00803
1_내부_그룹합산,리브랜딩,"이니스프리 리뉴얼, 이니스프리 로고",2025-12,0.01306
1_내부_그룹합산,리브랜딩,"이니스프리 리뉴얼, 이니스프리 로고",2026-01,0.01293
1_내부_그룹합산,리브랜딩,"이니스프리 리뉴얼, 이니스프리 로고",2026-02,0.00326
1_내부_그룹합산,리브랜딩,"이니스프리 리뉴얼, 이니스프리 로고",2026-03,0.01255
1_내부_그룹합산,리브랜딩,"이니스프리 리뉴얼, 이니스프리 로고",2026-04,0.02247
1_내부_그룹합산,리브랜딩,"이니스프리 리뉴얼, 이니스프리 로고",2026-05,0.00841
1_내부_그룹합산,리브랜딩,"이니스프리 리뉴얼, 이니스프리 로고",2026-06,0.00841
1_내부_그룹합산,리브랜딩,"이니스프리 리뉴얼, 이니스프리 로고",2026-07,0.001
2_경쟁사비교,이니스프리,이니스프리,2021-01,55.77575
2_경쟁사비교,이니스프리,이니스프리,2021-02,62.11824
2_경쟁사비교,이니스프리,이니스프리,2021-03,42.06918
2_경쟁사비교,이니스프리,이니스프리,2021-04,42.55392
2_경쟁사비교,이니스프리,이니스프리,2021-05,55.77738
2_경쟁사비교,이니스프리,이니스프리,2021-06,40.98996
2_경쟁사비교,이니스프리,이니스프리,2021-07,42.4743
2_경쟁사비교,이니스프리,이니스프리,2021-08,41.0697
2_경쟁사비교,이니스프리,이니스프리,2021-09,52.07004
2_경쟁사비교,이니스프리,이니스프리,2021-10,100
2_경쟁사비교,이니스프리,이니스프리,2021-11,53.93777
2_경쟁사비교,이니스프리,이니스프리,2021-12,40.33695
2_경쟁사비교,이니스프리,이니스프리,2022-01,49.93608
2_경쟁사비교,이니스프리,이니스프리,2022-02,51.82918
2_경쟁사비교,이니스프리,이니스프리,2022-03,41.71668
2_경쟁사비교,이니스프리,이니스프리,2022-04,40.05226
2_경쟁사비교,이니스프리,이니스프리,2022-05,57.3539
2_경쟁사비교,이니스프리,이니스프리,2022-06,36.1784
2_경쟁사비교,이니스프리,이니스프리,2022-07,35.08373
2_경쟁사비교,이니스프리,이니스프리,2022-08,36.20377
2_경쟁사비교,이니스프리,이니스프리,2022-09,41.83536
2_경쟁사비교,이니스프리,이니스프리,2022-10,35.35636
2_경쟁사비교,이니스프리,이니스프리,2022-11,47.77976
2_경쟁사비교,이니스프리,이니스프리,2022-12,37.26604
2_경쟁사비교,이니스프리,이니스프리,2023-01,34.2475
2_경쟁사비교,이니스프리,이니스프리,2023-02,43.42405
2_경쟁사비교,이니스프리,이니스프리,2023-03,37.44512
2_경쟁사비교,이니스프리,이니스프리,2023-04,35.17565
2_경쟁사비교,이니스프리,이니스프리,2023-05,44.16648
2_경쟁사비교,이니스프리,이니스프리,2023-06,28.68699
2_경쟁사비교,이니스프리,이니스프리,2023-07,27.21081
2_경쟁사비교,이니스프리,이니스프리,2023-08,33.06919
2_경쟁사비교,이니스프리,이니스프리,2023-09,22.69512
2_경쟁사비교,이니스프리,이니스프리,2023-10,25.61257
2_경쟁사비교,이니스프리,이니스프리,2023-11,29.70707
2_경쟁사비교,이니스프리,이니스프리,2023-12,26.44114
2_경쟁사비교,이니스프리,이니스프리,2024-01,21.81783
2_경쟁사비교,이니스프리,이니스프리,2024-02,25.01218
2_경쟁사비교,이니스프리,이니스프리,2024-03,20.84622
2_경쟁사비교,이니스프리,이니스프리,2024-04,18.76362
2_경쟁사비교,이니스프리,이니스프리,2024-05,27.91204
2_경쟁사비교,이니스프리,이니스프리,2024-06,17.14215
2_경쟁사비교,이니스프리,이니스프리,2024-07,17.15822
2_경쟁사비교,이니스프리,이니스프리,2024-08,18.7699
2_경쟁사비교,이니스프리,이니스프리,2024-09,17.6854
2_경쟁사비교,이니스프리,이니스프리,2024-10,17.28945
2_경쟁사비교,이니스프리,이니스프리,2024-11,19.69429
2_경쟁사비교,이니스프리,이니스프리,2024-12,16.72899
2_경쟁사비교,이니스프리,이니스프리,2025-01,17.62299
2_경쟁사비교,이니스프리,이니스프리,2025-02,15.8841
2_경쟁사비교,이니스프리,이니스프리,2025-03,15.33406
2_경쟁사비교,이니스프리,이니스프리,2025-04,14.63886
2_경쟁사비교,이니스프리,이니스프리,2025-05,16.94775
2_경쟁사비교,이니스프리,이니스프리,2025-06,12.20011
2_경쟁사비교,이니스프리,이니스프리,2025-07,11.41587
2_경쟁사비교,이니스프리,이니스프리,2025-08,15.26801
2_경쟁사비교,이니스프리,이니스프리,2025-09,12.2845
2_경쟁사비교,이니스프리,이니스프리,2025-10,10.49613
2_경쟁사비교,이니스프리,이니스프리,2025-11,15.33783
2_경쟁사비교,이니스프리,이니스프리,2025-12,12.26793
2_경쟁사비교,이니스프리,이니스프리,2026-01,10.09692
2_경쟁사비교,이니스프리,이니스프리,2026-02,10.94985
2_경쟁사비교,이니스프리,이니스프리,2026-03,10.60802
2_경쟁사비교,이니스프리,이니스프리,2026-04,9.28015
2_경쟁사비교,이니스프리,이니스프리,2026-05,12.84722
2_경쟁사비교,이니스프리,이니스프리,2026-06,9.1724
2_경쟁사비교,이니스프리,이니스프리,2026-07,8.26748
2_경쟁사비교,이니스프리,이니스프리,2026-08,5.68483
2_경쟁사비교,미샤,미샤,2021-01,25.75058
2_경쟁사비교,미샤,미샤,2021-02,22.643
2_경쟁사비교,미샤,미샤,2021-03,24.89288
2_경쟁사비교,미샤,미샤,2021-04,21.76232
2_경쟁사비교,미샤,미샤,2021-05,21.14887
2_경쟁사비교,미샤,미샤,2021-06,21.5585
2_경쟁사비교,미샤,미샤,2021-07,17.59737
2_경쟁사비교,미샤,미샤,2021-08,16.67976
2_경쟁사비교,미샤,미샤,2021-09,16.21876
2_경쟁사비교,미샤,미샤,2021-10,18.67609
2_경쟁사비교,미샤,미샤,2021-11,30.49169
2_경쟁사비교,미샤,미샤,2021-12,22.06383
2_경쟁사비교,미샤,미샤,2022-01,18.75156
2_경쟁사비교,미샤,미샤,2022-02,16.95214
2_경쟁사비교,미샤,미샤,2022-03,20.52562
2_경쟁사비교,미샤,미샤,2022-04,19.70584
2_경쟁사비교,미샤,미샤,2022-05,17.60151
2_경쟁사비교,미샤,미샤,2022-06,18.44678
2_경쟁사비교,미샤,미샤,2022-07,14.22168
2_경쟁사비교,미샤,미샤,2022-08,15.32866
2_경쟁사비교,미샤,미샤,2022-09,17.17053
2_경쟁사비교,미샤,미샤,2022-10,16.7752
2_경쟁사비교,미샤,미샤,2022-11,23.7962
2_경쟁사비교,미샤,미샤,2022-12,16.50697
2_경쟁사비교,미샤,미샤,2023-01,15.99084
2_경쟁사비교,미샤,미샤,2023-02,16.15484
2_경쟁사비교,미샤,미샤,2023-03,19.10607
2_경쟁사비교,미샤,미샤,2023-04,16.77558
2_경쟁사비교,미샤,미샤,2023-05,16.10361
2_경쟁사비교,미샤,미샤,2023-06,16.88308
2_경쟁사비교,미샤,미샤,2023-07,10.45168
2_경쟁사비교,미샤,미샤,2023-08,17.06805
2_경쟁사비교,미샤,미샤,2023-09,54.85563
2_경쟁사비교,미샤,미샤,2023-10,20.71487
2_경쟁사비교,미샤,미샤,2023-11,18.792
2_경쟁사비교,미샤,미샤,2023-12,12.11824
2_경쟁사비교,미샤,미샤,2024-01,11.56983
2_경쟁사비교,미샤,미샤,2024-02,10.92473
2_경쟁사비교,미샤,미샤,2024-03,14.10514
2_경쟁사비교,미샤,미샤,2024-04,10.87777
2_경쟁사비교,미샤,미샤,2024-05,10.91833
2_경쟁사비교,미샤,미샤,2024-06,11.51935
2_경쟁사비교,미샤,미샤,2024-07,8.2936
2_경쟁사비교,미샤,미샤,2024-08,8.92439
2_경쟁사비교,미샤,미샤,2024-09,10.04166
2_경쟁사비교,미샤,미샤,2024-10,11.75581
2_경쟁사비교,미샤,미샤,2024-11,12.70858
2_경쟁사비교,미샤,미샤,2024-12,10.16624
2_경쟁사비교,미샤,미샤,2025-01,9.22628
2_경쟁사비교,미샤,미샤,2025-02,9.33616
2_경쟁사비교,미샤,미샤,2025-03,16.50408
2_경쟁사비교,미샤,미샤,2025-04,8.31093
2_경쟁사비교,미샤,미샤,2025-05,8.53836
2_경쟁사비교,미샤,미샤,2025-06,9.07583
2_경쟁사비교,미샤,미샤,2025-07,6.83061
2_경쟁사비교,미샤,미샤,2025-08,7.25833
2_경쟁사비교,미샤,미샤,2025-09,7.41367
2_경쟁사비교,미샤,미샤,2025-10,7.8979
2_경쟁사비교,미샤,미샤,2025-11,9.88783
2_경쟁사비교,미샤,미샤,2025-12,8.59926
2_경쟁사비교,미샤,미샤,2026-01,8.49654
2_경쟁사비교,미샤,미샤,2026-02,7.18236
2_경쟁사비교,미샤,미샤,2026-03,8.55581
2_경쟁사비교,미샤,미샤,2026-04,6.96096
2_경쟁사비교,미샤,미샤,2026-05,6.45463
2_경쟁사비교,미샤,미샤,2026-06,6.61625
2_경쟁사비교,미샤,미샤,2026-07,5.19921
2_경쟁사비교,미샤,미샤,2026-08,3.19836
2_경쟁사비교,3CE,3CE,2021-01,9.61947
2_경쟁사비교,3CE,3CE,2021-02,9.56722
2_경쟁사비교,3CE,3CE,2021-03,9.51159
2_경쟁사비교,3CE,3CE,2021-04,7.05753
2_경쟁사비교,3CE,3CE,2021-05,7.62653
2_경쟁사비교,3CE,3CE,2021-06,8.52806
2_경쟁사비교,3CE,3CE,2021-07,6.7854
2_경쟁사비교,3CE,3CE,2021-08,6.93283
2_경쟁사비교,3CE,3CE,2021-09,6.95782
2_경쟁사비교,3CE,3CE,2021-10,7.62954
2_경쟁사비교,3CE,3CE,2021-11,6.57116
2_경쟁사비교,3CE,3CE,2021-12,6.04109
2_경쟁사비교,3CE,3CE,2022-01,6.87004
2_경쟁사비교,3CE,3CE,2022-02,6.09195
2_경쟁사비교,3CE,3CE,2022-03,5.33748
2_경쟁사비교,3CE,3CE,2022-04,5.20738
2_경쟁사비교,3CE,3CE,2022-05,6.2586
2_경쟁사비교,3CE,3CE,2022-06,6.17107
2_경쟁사비교,3CE,3CE,2022-07,5.99752
2_경쟁사비교,3CE,3CE,2022-08,7.79732
2_경쟁사비교,3CE,3CE,2022-09,7.79229
2_경쟁사비교,3CE,3CE,2022-10,8.54878
2_경쟁사비교,3CE,3CE,2022-11,6.87419
2_경쟁사비교,3CE,3CE,2022-12,5.9886
2_경쟁사비교,3CE,3CE,2023-01,7.33983
2_경쟁사비교,3CE,3CE,2023-02,6.79356
2_경쟁사비교,3CE,3CE,2023-03,6.01836
2_경쟁사비교,3CE,3CE,2023-04,5.78152
2_경쟁사비교,3CE,3CE,2023-05,6.83325
2_경쟁사비교,3CE,3CE,2023-06,6.33608
2_경쟁사비교,3CE,3CE,2023-07,5.78881
2_경쟁사비교,3CE,3CE,2023-08,6.28082
2_경쟁사비교,3CE,3CE,2023-09,5.28097
2_경쟁사비교,3CE,3CE,2023-10,5.57695
2_경쟁사비교,3CE,3CE,2023-11,5.36561
2_경쟁사비교,3CE,3CE,2023-12,6.16881
2_경쟁사비교,3CE,3CE,2024-01,5.42852
2_경쟁사비교,3CE,3CE,2024-02,5.76495
2_경쟁사비교,3CE,3CE,2024-03,5.58549
2_경쟁사비교,3CE,3CE,2024-04,4.55123
2_경쟁사비교,3CE,3CE,2024-05,4.8815
2_경쟁사비교,3CE,3CE,2024-06,5.32391
2_경쟁사비교,3CE,3CE,2024-07,5.53137
2_경쟁사비교,3CE,3CE,2024-08,5.59554
2_경쟁사비교,3CE,3CE,2024-09,4.30911
2_경쟁사비교,3CE,3CE,2024-10,4.8069
2_경쟁사비교,3CE,3CE,2024-11,4.46407
2_경쟁사비교,3CE,3CE,2024-12,3.83467
2_경쟁사비교,3CE,3CE,2025-01,4.08985
2_경쟁사비교,3CE,3CE,2025-02,4.06699
2_경쟁사비교,3CE,3CE,2025-03,3.53127
2_경쟁사비교,3CE,3CE,2025-04,2.93816
2_경쟁사비교,3CE,3CE,2025-05,3.70658
2_경쟁사비교,3CE,3CE,2025-06,2.87851
2_경쟁사비교,3CE,3CE,2025-07,3.00535
2_경쟁사비교,3CE,3CE,2025-08,3.44174
2_경쟁사비교,3CE,3CE,2025-09,3.39188
2_경쟁사비교,3CE,3CE,2025-10,3.56644
2_경쟁사비교,3CE,3CE,2025-11,3.35019
2_경쟁사비교,3CE,3CE,2025-12,3.29895
2_경쟁사비교,3CE,3CE,2026-01,3.30071
2_경쟁사비교,3CE,3CE,2026-02,2.83733
2_경쟁사비교,3CE,3CE,2026-03,2.77968
2_경쟁사비교,3CE,3CE,2026-04,2.76863
2_경쟁사비교,3CE,3CE,2026-05,2.37055
2_경쟁사비교,3CE,3CE,2026-06,2.27398
2_경쟁사비교,3CE,3CE,2026-07,2.17967
2_경쟁사비교,3CE,3CE,2026-08,1.26231
2_경쟁사비교,토니모리,토니모리,2021-01,15.03694
2_경쟁사비교,토니모리,토니모리,2021-02,11.05333
2_경쟁사비교,토니모리,토니모리,2021-03,11.41926
2_경쟁사비교,토니모리,토니모리,2021-04,11.11298
2_경쟁사비교,토니모리,토니모리,2021-05,11.7808
2_경쟁사비교,토니모리,토니모리,2021-06,14.65568
2_경쟁사비교,토니모리,토니모리,2021-07,11.21972
2_경쟁사비교,토니모리,토니모리,2021-08,10.49098
2_경쟁사비교,토니모리,토니모리,2021-09,10.37972
2_경쟁사비교,토니모리,토니모리,2021-10,10.82377
2_경쟁사비교,토니모리,토니모리,2021-11,11.72932
2_경쟁사비교,토니모리,토니모리,2021-12,12.02694
2_경쟁사비교,토니모리,토니모리,2022-01,12.84584
2_경쟁사비교,토니모리,토니모리,2022-02,13.55523
2_경쟁사비교,토니모리,토니모리,2022-03,13.07778
2_경쟁사비교,토니모리,토니모리,2022-04,20.0994
2_경쟁사비교,토니모리,토니모리,2022-05,15.62653
2_경쟁사비교,토니모리,토니모리,2022-06,11.39477
2_경쟁사비교,토니모리,토니모리,2022-07,10.64934
2_경쟁사비교,토니모리,토니모리,2022-08,10.11726
2_경쟁사비교,토니모리,토니모리,2022-09,10.60564
2_경쟁사비교,토니모리,토니모리,2022-10,8.8307
2_경쟁사비교,토니모리,토니모리,2022-11,9.55781
2_경쟁사비교,토니모리,토니모리,2022-12,12.29028
2_경쟁사비교,토니모리,토니모리,2023-01,11.23416
2_경쟁사비교,토니모리,토니모리,2023-02,11.59922
2_경쟁사비교,토니모리,토니모리,2023-03,11.62622
2_경쟁사비교,토니모리,토니모리,2023-04,10.35247
2_경쟁사비교,토니모리,토니모리,2023-05,10.80179
2_경쟁사비교,토니모리,토니모리,2023-06,10.34117
2_경쟁사비교,토니모리,토니모리,2023-07,9.06529
2_경쟁사비교,토니모리,토니모리,2023-08,17.06265
2_경쟁사비교,토니모리,토니모리,2023-09,9.40787
2_경쟁사비교,토니모리,토니모리,2023-10,8.70487
2_경쟁사비교,토니모리,토니모리,2023-11,10.74905
2_경쟁사비교,토니모리,토니모리,2023-12,9.48635
2_경쟁사비교,토니모리,토니모리,2024-01,13.83276
2_경쟁사비교,토니모리,토니모리,2024-02,10.36653
2_경쟁사비교,토니모리,토니모리,2024-03,10.36955
2_경쟁사비교,토니모리,토니모리,2024-04,14.09673
2_경쟁사비교,토니모리,토니모리,2024-05,16.90782
2_경쟁사비교,토니모리,토니모리,2024-06,19.44602
2_경쟁사비교,토니모리,토니모리,2024-07,14.54681
2_경쟁사비교,토니모리,토니모리,2024-08,11.46485
2_경쟁사비교,토니모리,토니모리,2024-09,9.84111
2_경쟁사비교,토니모리,토니모리,2024-10,9.11476
2_경쟁사비교,토니모리,토니모리,2024-11,8.80785
2_경쟁사비교,토니모리,토니모리,2024-12,8.13613
2_경쟁사비교,토니모리,토니모리,2025-01,8.50483
2_경쟁사비교,토니모리,토니모리,2025-02,14.97164
2_경쟁사비교,토니모리,토니모리,2025-03,15.78413
2_경쟁사비교,토니모리,토니모리,2025-04,12.0125
2_경쟁사비교,토니모리,토니모리,2025-05,11.23655
2_경쟁사비교,토니모리,토니모리,2025-06,14.51453
2_경쟁사비교,토니모리,토니모리,2025-07,12.97016
2_경쟁사비교,토니모리,토니모리,2025-08,9.42017
2_경쟁사비교,토니모리,토니모리,2025-09,8.1517
2_경쟁사비교,토니모리,토니모리,2025-10,8.88809
2_경쟁사비교,토니모리,토니모리,2025-11,9.37484
2_경쟁사비교,토니모리,토니모리,2025-12,8.00502
2_경쟁사비교,토니모리,토니모리,2026-01,7.79732
2_경쟁사비교,토니모리,토니모리,2026-02,6.39347
2_경쟁사비교,토니모리,토니모리,2026-03,6.05604
2_경쟁사비교,토니모리,토니모리,2026-04,5.99162
2_경쟁사비교,토니모리,토니모리,2026-05,5.59253
2_경쟁사비교,토니모리,토니모리,2026-06,4.76408
2_경쟁사비교,토니모리,토니모리,2026-07,5.29465
2_경쟁사비교,토니모리,토니모리,2026-08,2.8588
2_경쟁사비교,에뛰드,에뛰드,2021-01,9.36291
2_경쟁사비교,에뛰드,에뛰드,2021-02,8.68717
2_경쟁사비교,에뛰드,에뛰드,2021-03,8.58495
2_경쟁사비교,에뛰드,에뛰드,2021-04,8.69269
2_경쟁사비교,에뛰드,에뛰드,2021-05,8.54162
2_경쟁사비교,에뛰드,에뛰드,2021-06,7.52983
2_경쟁사비교,에뛰드,에뛰드,2021-07,7.76529
2_경쟁사비교,에뛰드,에뛰드,2021-08,7.38906
2_경쟁사비교,에뛰드,에뛰드,2021-09,8.34911
2_경쟁사비교,에뛰드,에뛰드,2021-10,7.50647
2_경쟁사비교,에뛰드,에뛰드,2021-11,8.49817
2_경쟁사비교,에뛰드,에뛰드,2021-12,6.92216
2_경쟁사비교,에뛰드,에뛰드,2022-01,7.44921
2_경쟁사비교,에뛰드,에뛰드,2022-02,7.42083
2_경쟁사비교,에뛰드,에뛰드,2022-03,7.42384
2_경쟁사비교,에뛰드,에뛰드,2022-04,6.48363
2_경쟁사비교,에뛰드,에뛰드,2022-05,26.47881
2_경쟁사비교,에뛰드,에뛰드,2022-06,7.29261
2_경쟁사비교,에뛰드,에뛰드,2022-07,7.84177
2_경쟁사비교,에뛰드,에뛰드,2022-08,7.00014
2_경쟁사비교,에뛰드,에뛰드,2022-09,6.38267
2_경쟁사비교,에뛰드,에뛰드,2022-10,6.2915
2_경쟁사비교,에뛰드,에뛰드,2022-11,6.29451
2_경쟁사비교,에뛰드,에뛰드,2022-12,7.41593
2_경쟁사비교,에뛰드,에뛰드,2023-01,8.29637
2_경쟁사비교,에뛰드,에뛰드,2023-02,7.38378
2_경쟁사비교,에뛰드,에뛰드,2023-03,7.20433
2_경쟁사비교,에뛰드,에뛰드,2023-04,6.11669
2_경쟁사비교,에뛰드,에뛰드,2023-05,6.41419
2_경쟁사비교,에뛰드,에뛰드,2023-06,5.1638
2_경쟁사비교,에뛰드,에뛰드,2023-07,4.71134
2_경쟁사비교,에뛰드,에뛰드,2023-08,4.99703
2_경쟁사비교,에뛰드,에뛰드,2023-09,6.09271
2_경쟁사비교,에뛰드,에뛰드,2023-10,6.12272
2_경쟁사비교,에뛰드,에뛰드,2023-11,6.81479
2_경쟁사비교,에뛰드,에뛰드,2023-12,13.27318
2_경쟁사비교,에뛰드,에뛰드,2024-01,8.27615
2_경쟁사비교,에뛰드,에뛰드,2024-02,6.96171
2_경쟁사비교,에뛰드,에뛰드,2024-03,10.67157
2_경쟁사비교,에뛰드,에뛰드,2024-04,6.57192
2_경쟁사비교,에뛰드,에뛰드,2024-05,7.89866
2_경쟁사비교,에뛰드,에뛰드,2024-06,7.87354
2_경쟁사비교,에뛰드,에뛰드,2024-07,7.06431
2_경쟁사비교,에뛰드,에뛰드,2024-08,5.3425
2_경쟁사비교,에뛰드,에뛰드,2024-09,5.14861
2_경쟁사비교,에뛰드,에뛰드,2024-10,5.58901
2_경쟁사비교,에뛰드,에뛰드,2024-11,6.09811
2_경쟁사비교,에뛰드,에뛰드,2024-12,4.41836
2_경쟁사비교,에뛰드,에뛰드,2025-01,5.51216
2_경쟁사비교,에뛰드,에뛰드,2025-02,5.9935
2_경쟁사비교,에뛰드,에뛰드,2025-03,4.54495
2_경쟁사비교,에뛰드,에뛰드,2025-04,3.76209
2_경쟁사비교,에뛰드,에뛰드,2025-05,4.43394
2_경쟁사비교,에뛰드,에뛰드,2025-06,3.77465
2_경쟁사비교,에뛰드,에뛰드,2025-07,3.77866
2_경쟁사비교,에뛰드,에뛰드,2025-08,4.58099
2_경쟁사비교,에뛰드,에뛰드,2025-09,3.40092
2_경쟁사비교,에뛰드,에뛰드,2025-10,3.42516
2_경쟁사비교,에뛰드,에뛰드,2025-11,4.03384
2_경쟁사비교,에뛰드,에뛰드,2025-12,3.37016
2_경쟁사비교,에뛰드,에뛰드,2026-01,3.97633
2_경쟁사비교,에뛰드,에뛰드,2026-02,4.5339
2_경쟁사비교,에뛰드,에뛰드,2026-03,8.1674
2_경쟁사비교,에뛰드,에뛰드,2026-04,2.79325
2_경쟁사비교,에뛰드,에뛰드,2026-05,2.1332
2_경쟁사비교,에뛰드,에뛰드,2026-06,2.37632
2_경쟁사비교,에뛰드,에뛰드,2026-07,2.5667
2_경쟁사비교,에뛰드,에뛰드,2026-08,1.31518
3_키워드분해,브랜드,이니스프리,2021-01,55.77575
3_키워드분해,브랜드,이니스프리,2021-02,62.11824
3_키워드분해,브랜드,이니스프리,2021-03,42.06918
3_키워드분해,브랜드,이니스프리,2021-04,42.55392
3_키워드분해,브랜드,이니스프리,2021-05,55.77738
3_키워드분해,브랜드,이니스프리,2021-06,40.98996
3_키워드분해,브랜드,이니스프리,2021-07,42.4743
3_키워드분해,브랜드,이니스프리,2021-08,41.0697
3_키워드분해,브랜드,이니스프리,2021-09,52.07004
3_키워드분해,브랜드,이니스프리,2021-10,100
3_키워드분해,브랜드,이니스프리,2021-11,53.93777
3_키워드분해,브랜드,이니스프리,2021-12,40.33695
3_키워드분해,브랜드,이니스프리,2022-01,49.93608
3_키워드분해,브랜드,이니스프리,2022-02,51.82918
3_키워드분해,브랜드,이니스프리,2022-03,41.71668
3_키워드분해,브랜드,이니스프리,2022-04,40.05226
3_키워드분해,브랜드,이니스프리,2022-05,57.3539
3_키워드분해,브랜드,이니스프리,2022-06,36.1784
3_키워드분해,브랜드,이니스프리,2022-07,35.08373
3_키워드분해,브랜드,이니스프리,2022-08,36.20377
3_키워드분해,브랜드,이니스프리,2022-09,41.83536
3_키워드분해,브랜드,이니스프리,2022-10,35.35636
3_키워드분해,브랜드,이니스프리,2022-11,47.77976
3_키워드분해,브랜드,이니스프리,2022-12,37.26604
3_키워드분해,브랜드,이니스프리,2023-01,34.2475
3_키워드분해,브랜드,이니스프리,2023-02,43.42405
3_키워드분해,브랜드,이니스프리,2023-03,37.44512
3_키워드분해,브랜드,이니스프리,2023-04,35.17565
3_키워드분해,브랜드,이니스프리,2023-05,44.16648
3_키워드분해,브랜드,이니스프리,2023-06,28.68699
3_키워드분해,브랜드,이니스프리,2023-07,27.21081
3_키워드분해,브랜드,이니스프리,2023-08,33.06919
3_키워드분해,브랜드,이니스프리,2023-09,22.69512
3_키워드분해,브랜드,이니스프리,2023-10,25.61257
3_키워드분해,브랜드,이니스프리,2023-11,29.70707
3_키워드분해,브랜드,이니스프리,2023-12,26.44114
3_키워드분해,브랜드,이니스프리,2024-01,21.81783
3_키워드분해,브랜드,이니스프리,2024-02,25.01218
3_키워드분해,브랜드,이니스프리,2024-03,20.84622
3_키워드분해,브랜드,이니스프리,2024-04,18.76362
3_키워드분해,브랜드,이니스프리,2024-05,27.91204
3_키워드분해,브랜드,이니스프리,2024-06,17.14215
3_키워드분해,브랜드,이니스프리,2024-07,17.15822
3_키워드분해,브랜드,이니스프리,2024-08,18.7699
3_키워드분해,브랜드,이니스프리,2024-09,17.6854
3_키워드분해,브랜드,이니스프리,2024-10,17.28945
3_키워드분해,브랜드,이니스프리,2024-11,19.69429
3_키워드분해,브랜드,이니스프리,2024-12,16.72899
3_키워드분해,브랜드,이니스프리,2025-01,17.62299
3_키워드분해,브랜드,이니스프리,2025-02,15.8841
3_키워드분해,브랜드,이니스프리,2025-03,15.33406
3_키워드분해,브랜드,이니스프리,2025-04,14.63886
3_키워드분해,브랜드,이니스프리,2025-05,16.94775
3_키워드분해,브랜드,이니스프리,2025-06,12.20011
3_키워드분해,브랜드,이니스프리,2025-07,11.41587
3_키워드분해,브랜드,이니스프리,2025-08,15.26801
3_키워드분해,브랜드,이니스프리,2025-09,12.2845
3_키워드분해,브랜드,이니스프리,2025-10,10.49613
3_키워드분해,브랜드,이니스프리,2025-11,15.33783
3_키워드분해,브랜드,이니스프리,2025-12,12.26793
3_키워드분해,브랜드,이니스프리,2026-01,10.09692
3_키워드분해,브랜드,이니스프리,2026-02,10.94985
3_키워드분해,브랜드,이니스프리,2026-03,10.60802
3_키워드분해,브랜드,이니스프리,2026-04,9.28015
